SNO,Timestamp,Phase,MQ136_A,MQ136_B,MQ136_C,MQ138_A,MQ138_B,MQ138_C,BME688_HP501,BME688_HP503,BME688_HP322,TGS2602_A,TGS2602_B,Temp,Hum,ActiveSensorsArray,VOC_Activated,Concentration,Distance
531,7/16/25 13:27,Puff,674,612,649,2187,2197,2103,1543,1975,1759,2130,2122,25.61,49,"1,2,3,4,5,6,7,8",Toluene,15,10
532,7/16/25 13:27,Puff,619,618,664,2176,2198,2141,1515,1902,1709,2190,2086,25.01,49,"1,2,3,4,5,6,7,8",Toluene,15,10
533,7/16/25 13:27,Puff,654,681,682,2121,2162,2090,1643,1977,1810,2084,2168,26.28,49,"1,2,3,4,5,6,7,8",Toluene,15,10
534,7/16/25 13:28,Puff,665,643,631,2190,2164,2173,1623,1876,1750,2169,2096,25.46,50,"1,2,3,4,5,6,7,8",Toluene,15,10
535,7/16/25 13:28,Puff,640,663,637,2187,2146,2165,1604,1863,1734,2175,2161,26.82,49,"1,2,3,4,5,6,7,8",Toluene,15,10
536,7/16/25 13:28,Puff,672,620,629,2172,2097,2184,1539,1904,1722,2188,2096,27.09,48,"1,2,3,4,5,6,7,8",Toluene,15,10
537,7/16/25 13:28,Puff,655,674,668,2086,2118,2195,1508,1820,1664,2171,2186,22.22,51,"1,2,3,4,5,6,7,8",Toluene,15,10
538,7/16/25 14:12,Puff,676,672,660,2194,2104,2181,1652,1897,1775,2086,2172,24.44,51,"1,2,3,4,5,6,7,8",Toluene,15,10
539,7/16/25 14:12,Puff,651,647,646,2181,2153,2190,1645,1819,1732,2148,2118,25.78,49,"1,2,3,4,5,6,7,8",Toluene,15,10
540,7/16/25 14:12,Puff,625,660,650,2115,2128,2198,1609,2018,1814,2088,2141,26.15,49,"1,2,3,4,5,6,7,8",Toluene,15,10
541,7/16/25 14:12,Puff,622,679,686,2123,2169,2135,1585,1905,1745,2103,2170,23.93,50,"1,2,3,4,5,6,7,8",Toluene,15,10
542,7/16/25 14:12,Puff,657,676,646,2087,2177,2146,1506,1817,1662,2128,2177,27.51,50,"1,2,3,4,5,6,7,8",Toluene,15,10
543,7/16/25 14:12,Puff,625,618,667,2155,2137,2123,1680,1980,1830,2111,2103,23.08,49,"1,2,3,4,5,6,7,8",Toluene,15,10
544,7/16/25 14:12,Puff,647,666,682,2096,2087,2152,1546,1902,1724,2197,2200,25.87,48,"1,2,3,4,5,6,7,8",Toluene,15,10
545,7/16/25 14:12,Puff,612,657,651,2167,2172,2183,1656,1962,1809,2171,2122,27.71,48,"1,2,3,4,5,6,7,8",Toluene,15,10
546,7/16/25 14:12,Puff,683,617,661,2145,2094,2130,1586,1808,1697,2133,2136,26.4,49,"1,2,3,4,5,6,7,8",Toluene,15,10
547,7/16/25 14:13,Puff,617,654,643,2098,2151,2082,1672,1843,1758,2161,2141,23.14,48,"1,2,3,4,5,6,7,8",Toluene,15,10
548,7/16/25 14:13,Puff,670,684,668,2099,2169,2149,1622,2010,1816,2161,2174,22.85,51,"1,2,3,4,5,6,7,8",Toluene,15,10
549,7/16/25 14:13,Puff,669,617,646,2179,2104,2189,1570,1954,1762,2104,2097,26.46,48,"1,2,3,4,5,6,7,8",Toluene,15,10
550,7/16/25 14:13,Puff,660,627,639,2169,2129,2141,1660,2015,1838,2092,2195,24.39,51,"1,2,3,4,5,6,7,8",Toluene,15,10
551,7/16/25 14:13,Puff,690,682,672,2168,2176,2109,1654,1869,1762,2185,2085,25.99,50,"1,2,3,4,5,6,7,8",Toluene,15,10
552,7/16/25 14:13,Puff,667,615,671,2148,2193,2145,1661,1961,1811,2124,2100,25.32,50,"1,2,3,4,5,6,7,8",Toluene,15,10
553,7/16/25 14:13,Puff,618,614,660,2104,2118,2129,1570,1917,1744,2146,2131,26.02,48,"1,2,3,4,5,6,7,8",Toluene,15,10
554,7/16/25 14:13,Puff,657,614,642,2156,2150,2180,1561,1949,1755,2170,2081,23.82,50,"1,2,3,4,5,6,7,8",Toluene,15,10
555,7/16/25 14:13,Puff,623,626,643,2173,2158,2143,1676,2024,1850,2178,2091,24.39,49,"1,2,3,4,5,6,7,8",Toluene,15,10
556,7/16/25 14:13,Puff,656,635,622,2126,2183,2171,1520,1858,1689,2089,2194,26.26,51,"1,2,3,4,5,6,7,8",Toluene,15,10
557,7/16/25 14:13,Puff,625,661,655,2111,2200,2096,1543,2004,1774,2162,2093,22.72,50,"1,2,3,4,5,6,7,8",Toluene,15,10
558,7/16/25 14:13,Puff,688,648,683,2179,2198,2175,1645,2010,1828,2169,2154,22.29,48,"1,2,3,4,5,6,7,8",Toluene,15,10
559,7/16/25 14:13,Puff,682,671,628,2149,2155,2193,1532,1849,1691,2116,2091,26.16,51,"1,2,3,4,5,6,7,8",Toluene,15,10
560,7/16/25 14:13,Puff,645,675,680,2181,2103,2098,1511,2010,1761,2081,2103,24.66,50,"1,2,3,4,5,6,7,8",Toluene,15,10
561,7/16/25 14:13,Puff,689,651,649,2178,2168,2091,1501,2028,1765,2142,2182,25.28,51,"1,2,3,4,5,6,7,8",Toluene,15,10
562,7/16/25 14:13,Puff,647,638,635,2121,2121,2094,1531,1961,1746,2140,2082,26.76,51,"1,2,3,4,5,6,7,8",Toluene,15,10
563,7/16/25 14:13,Puff,674,682,619,2170,2152,2196,1574,2024,1799,2093,2125,23.13,48,"1,2,3,4,5,6,7,8",Toluene,15,10
564,7/16/25 14:13,Puff,682,662,625,2127,2099,2144,1522,1820,1671,2100,2178,23.11,49,"1,2,3,4,5,6,7,8",Toluene,15,10
565,7/16/25 14:13,Puff,670,641,686,2118,2123,2200,1567,1958,1763,2179,2153,25.44,51,"1,2,3,4,5,6,7,8",Toluene,15,10
566,7/16/25 14:13,Puff,612,656,644,2112,2117,2102,1525,1971,1748,2172,2107,25,51,"1,2,3,4,5,6,7,8",Toluene,15,10
567,7/16/25 14:13,Puff,612,646,644,2170,2101,2162,1638,1935,1787,2134,2191,24.87,50,"1,2,3,4,5,6,7,8",Toluene,15,10
568,7/16/25 14:13,Puff,643,657,633,2096,2197,2124,1646,1877,1762,2092,2128,26.51,49,"1,2,3,4,5,6,7,8",Toluene,15,10
569,7/16/25 14:13,Puff,669,681,678,2096,2097,2116,1511,1894,1703,2115,2197,22.99,49,"1,2,3,4,5,6,7,8",Toluene,15,10
570,7/16/25 14:13,Puff,649,688,630,2083,2084,2198,1578,2027,1803,2117,2130,27.37,49,"1,2,3,4,5,6,7,8",Toluene,15,10
571,7/16/25 14:14,Puff,679,648,652,2195,2100,2082,1667,2026,1847,2165,2128,22.69,51,"1,2,3,4,5,6,7,8",Toluene,15,10
572,7/16/25 14:14,Puff,616,672,646,2137,2185,2175,1659,1892,1776,2128,2184,27.41,51,"1,2,3,4,5,6,7,8",Toluene,15,10
573,7/16/25 14:14,Puff,628,673,644,2154,2188,2082,1579,1858,1719,2154,2193,23.41,50,"1,2,3,4,5,6,7,8",Toluene,15,10
574,7/16/25 14:14,Puff,680,629,644,2185,2163,2180,1583,1860,1722,2103,2152,22.79,49,"1,2,3,4,5,6,7,8",Toluene,15,10
575,7/16/25 14:14,Puff,671,653,627,2166,2110,2174,1610,1883,1747,2119,2111,22.48,49,"1,2,3,4,5,6,7,8",Toluene,15,10
576,7/16/25 14:14,Puff,630,636,649,2129,2122,2152,1528,1885,1707,2147,2124,25.76,51,"1,2,3,4,5,6,7,8",Toluene,15,10
577,7/16/25 14:14,Puff,654,643,673,2129,2123,2171,1542,1948,1745,2146,2169,22.61,48,"1,2,3,4,5,6,7,8",Toluene,15,10
578,7/16/25 14:14,Puff,633,644,690,2175,2155,2101,1590,1825,1708,2119,2108,24.57,50,"1,2,3,4,5,6,7,8",Toluene,15,3
579,7/16/25 14:14,Puff,674,631,651,2086,2188,2112,1677,1932,1805,2126,2089,23.23,49,"1,2,3,4,5,6,7,8",Toluene,15,3
580,7/16/25 14:14,Puff,681,662,610,2193,2099,2193,1576,1959,1768,2199,2143,26.9,51,"1,2,3,4,5,6,7,8",Toluene,15,3
581,7/16/25 14:14,Puff,647,647,684,2197,2156,2145,1556,2026,1791,2195,2093,24.75,49,"1,2,3,4,5,6,7,8",Toluene,15,3
582,7/16/25 14:14,Puff,639,685,641,2084,2082,2096,1629,1985,1807,2135,2104,26.41,48,"1,2,3,4,5,6,7,8",Toluene,15,3
583,7/16/25 14:14,Puff,648,626,611,2194,2176,2100,1559,1850,1705,2144,2128,24.04,49,"1,2,3,4,5,6,7,8",Toluene,15,3
584,7/16/25 14:14,Puff,689,629,662,2110,2134,2088,1612,1969,1791,2109,2194,27.71,48,"1,2,3,4,5,6,7,8",Toluene,15,3
585,7/16/25 14:14,Puff,672,625,628,2198,2087,2140,1639,1897,1768,2082,2146,24.66,48,"1,2,3,4,5,6,7,8",Toluene,15,3
586,7/16/25 14:14,Puff,638,649,621,2180,2141,2146,1651,1889,1770,2147,2108,26.53,49,"1,2,3,4,5,6,7,8",Toluene,15,3
587,7/16/25 14:14,Puff,646,643,653,2118,2143,2090,1526,1835,1681,2136,2146,23.52,50,"1,2,3,4,5,6,7,8",Toluene,15,3
588,7/16/25 14:14,Puff,656,687,639,2131,2138,2136,1588,1814,1701,2140,2200,26.84,49,"1,2,3,4,5,6,7,8",Toluene,15,3
589,7/16/25 14:14,Puff,637,672,661,2114,2159,2134,1654,1866,1760,2114,2094,25.42,48,"1,2,3,4,5,6,7,8",Toluene,15,3
590,7/16/25 14:14,Puff,683,666,652,2128,2193,2124,1648,1808,1728,2120,2172,26.64,50,"1,2,3,4,5,6,7,8",Toluene,15,3
591,7/16/25 14:14,Puff,631,631,665,2139,2129,2108,1655,1910,1783,2166,2184,25.98,51,"1,2,3,4,5,6,7,8",Toluene,15,3
592,7/16/25 14:14,Puff,660,684,688,2166,2138,2179,1626,1883,1755,2152,2139,23.03,49,"1,2,3,4,5,6,7,8",Toluene,15,3
593,7/16/25 14:14,Puff,614,670,622,2110,2151,2145,1561,1951,1756,2130,2082,25.9,48,"1,2,3,4,5,6,7,8",Toluene,15,3
594,7/16/25 14:14,Puff,670,674,649,2122,2113,2162,1576,1974,1775,2180,2133,23.17,51,"1,2,3,4,5,6,7,8",Toluene,15,3
595,7/16/25 14:15,Puff,675,687,640,2171,2084,2157,1675,1943,1809,2182,2085,22.62,48,"1,2,3,4,5,6,7,8",Toluene,15,3
596,7/16/25 14:15,Puff,685,661,665,2162,2156,2089,1657,1960,1809,2163,2088,25.39,48,"1,2,3,4,5,6,7,8",Toluene,15,3
597,7/16/25 14:15,Puff,658,666,647,2199,2144,2081,1544,2012,1778,2132,2150,25.58,51,"1,2,3,4,5,6,7,8",Toluene,15,3
598,7/16/25 14:15,Puff,619,680,670,2091,2129,2200,1654,1994,1824,2181,2148,22.23,51,"1,2,3,4,5,6,7,8",Toluene,15,3
599,7/16/25 14:15,Puff,644,624,630,2105,2158,2086,1642,1850,1746,2180,2138,24.62,51,"1,2,3,4,5,6,7,8",Toluene,15,3
600,7/16/25 14:15,Puff,650,652,642,2088,2142,2194,1622,1922,1772,2132,2110,26.33,50,"1,2,3,4,5,6,7,8",Toluene,15,3
601,7/16/25 14:15,Puff,682,641,644,2111,2113,2080,1520,2016,1768,2165,2126,27.59,49,"1,2,3,4,5,6,7,8",Toluene,15,3
602,7/16/25 14:15,Puff,611,650,629,2185,2130,2181,1580,1946,1763,2102,2110,24.55,50,"1,2,3,4,5,6,7,8",Toluene,15,3
603,7/16/25 14:15,Puff,670,688,628,2128,2172,2082,1551,1814,1683,2114,2113,22.45,51,"1,2,3,4,5,6,7,8",Toluene,15,3
604,7/16/25 14:15,Puff,667,680,690,2097,2094,2146,1552,1856,1704,2085,2150,25.22,50,"1,2,3,4,5,6,7,8",Toluene,15,3
605,7/16/25 14:15,Puff,683,619,620,2103,2158,2168,1658,1836,1747,2184,2143,26.55,51,"1,2,3,4,5,6,7,8",Toluene,15,3
606,7/16/25 14:15,Puff,685,620,655,2181,2146,2189,1537,1893,1715,2110,2080,23.82,51,"1,2,3,4,5,6,7,8",Toluene,15,3
607,7/16/25 14:15,Puff,656,627,657,2126,2083,2172,1584,1930,1757,2086,2128,24.29,48,"1,2,3,4,5,6,7,8",Toluene,15,3
608,7/16/25 14:15,Puff,633,686,613,2117,2200,2083,1533,1871,1702,2173,2160,24.63,50,"1,2,3,4,5,6,7,8",Toluene,15,3
609,7/16/25 14:15,Puff,656,680,679,2169,2147,2124,1577,1978,1778,2170,2108,24.72,49,"1,2,3,4,5,6,7,8",Toluene,15,3
610,7/16/25 14:15,Puff,650,616,642,2116,2157,2105,1678,1977,1828,2145,2163,23.96,48,"1,2,3,4,5,6,7,8",Toluene,15,3
611,7/16/25 14:15,Puff,663,654,652,2088,2126,2104,1638,1830,1734,2106,2106,23.52,50,"1,2,3,4,5,6,7,8",Toluene,15,3
612,7/16/25 14:15,Puff,639,689,635,2161,2160,2156,1521,1822,1672,2152,2196,24.81,51,"1,2,3,4,5,6,7,8",Toluene,15,3
613,7/16/25 14:15,Puff,643,624,688,2187,2136,2140,1562,1952,1757,2136,2197,26.14,48,"1,2,3,4,5,6,7,8",Toluene,15,3
614,7/16/25 14:15,Puff,636,653,669,2085,2080,2200,1506,1820,1663,2119,2082,22.55,50,"1,2,3,4,5,6,7,8",Toluene,15,3
615,7/16/25 14:15,Puff,673,651,611,2186,2104,2153,1511,1849,1680,2098,2142,24.98,51,"1,2,3,4,5,6,7,8",Toluene,15,3
616,7/16/25 14:15,Puff,655,668,611,2105,2162,2124,1634,1900,1767,2130,2194,23.3,48,"1,2,3,4,5,6,7,8",Toluene,15,3
617,7/16/25 14:15,Puff,685,661,631,2150,2168,2126,1554,1984,1769,2152,2153,26.2,48,"1,2,3,4,5,6,7,8",Toluene,15,3
618,7/16/25 14:15,Puff,656,663,680,2193,2083,2189,1671,1848,1760,2096,2129,26.32,49,"1,2,3,4,5,6,7,8",Toluene,15,3
619,7/16/25 14:16,Puff,616,680,686,2107,2090,2143,1600,1894,1747,2114,2192,27.25,51,"1,2,3,4,5,6,7,8",Toluene,15,3
620,7/16/25 14:16,Puff,629,675,629,2093,2157,2095,1603,1895,1749,2165,2182,25.63,50,"1,2,3,4,5,6,7,8",Toluene,15,3
621,7/16/25 14:16,Puff,655,612,677,2098,2110,2087,1658,1840,1749,2129,2139,22.69,50,"1,2,3,4,5,6,7,8",Toluene,15,3
622,7/16/25 14:16,Puff,626,685,679,2093,2123,2127,1505,1827,1666,2184,2154,26.63,50,"1,2,3,4,5,6,7,8",Toluene,15,3
623,7/16/25 14:16,Puff,619,623,684,2177,2140,2158,1547,1900,1724,2100,2176,25.86,51,"1,2,3,4,5,6,7,8",Toluene,15,3
624,7/16/25 14:16,Puff,649,627,628,2094,2108,2101,1624,1826,1725,2111,2165,27.03,50,"1,2,3,4,5,6,7,8",Toluene,15,3
625,7/16/25 14:16,Puff,633,673,659,2183,2114,2191,1585,2012,1799,2138,2189,23.66,48,"1,2,3,4,5,6,7,8",Toluene,15,3
626,7/16/25 14:16,Puff,658,658,674,2098,2111,2197,1567,1819,1693,2171,2117,27.1,51,"1,2,3,4,5,6,7,8",Toluene,15,3
627,7/16/25 14:16,Puff,664,676,682,2197,2117,2182,1505,2010,1758,2161,2097,26.3,49,"1,2,3,4,5,6,7,8",Toluene,15,3
628,7/16/25 14:16,Puff,678,686,635,2191,2143,2101,1555,1845,1700,2188,2197,24.46,51,"1,2,3,4,5,6,7,8",Toluene,15,3
629,7/16/25 14:16,Puff,652,685,689,2194,2179,2097,1579,2025,1802,2089,2080,25.37,48,"1,2,3,4,5,6,7,8",Toluene,15,3
630,7/16/25 14:16,Puff,647,687,624,2132,2083,2100,1636,1931,1784,2095,2095,26.98,49,"1,2,3,4,5,6,7,8",Toluene,15,3
631,7/16/25 14:16,Puff,685,659,653,2144,2122,2110,1503,2004,1754,2121,2147,23.64,51,"1,2,3,4,5,6,7,8",Toluene,15,3
632,7/16/25 14:16,Puff,686,672,625,2165,2143,2141,1631,1843,1737,2128,2188,25.43,51,"1,2,3,4,5,6,7,8",Toluene,15,3
633,7/16/25 14:16,Puff,686,649,637,2151,2119,2147,1520,1896,1708,2129,2152,24.57,48,"1,2,3,4,5,6,7,8",Toluene,15,3
634,7/16/25 14:16,Puff,683,681,647,2158,2109,2193,1660,1956,1808,2155,2150,22.69,50,"1,2,3,4,5,6,7,8",Toluene,15,3
635,7/16/25 14:16,Puff,677,615,647,2161,2167,2107,1549,1961,1755,2196,2083,22.62,50,"1,2,3,4,5,6,7,8",Toluene,15,3
636,7/16/25 14:16,Puff,687,647,627,2092,2198,2080,1601,1997,1799,2152,2126,25.97,51,"1,2,3,4,5,6,7,8",Toluene,15,3
637,7/16/25 14:16,Puff,641,656,677,2133,2178,2157,1630,2025,1828,2179,2175,26.8,51,"1,2,3,4,5,6,7,8",Toluene,15,3
638,7/16/25 14:16,Puff,619,639,626,2100,2197,2137,1507,2023,1765,2165,2168,26.42,48,"1,2,3,4,5,6,7,8",Toluene,15,3
639,7/16/25 14:16,Puff,658,629,613,2129,2097,2129,1503,1903,1703,2082,2183,24.41,50,"1,2,3,4,5,6,7,8",Toluene,15,3
640,7/16/25 14:16,Puff,641,643,658,2080,2085,2172,1597,1881,1739,2083,2138,23.5,50,"1,2,3,4,5,6,7,8",Toluene,15,3
641,7/16/25 14:16,Puff,678,682,679,2162,2120,2086,1648,1933,1791,2080,2148,24.68,51,"1,2,3,4,5,6,7,8",Toluene,15,3
642,7/16/25 14:17,Puff,636,651,645,2156,2105,2140,1580,2019,1800,2177,2184,25.45,49,"1,2,3,4,5,6,7,8",Toluene,15,3
643,7/16/25 14:17,Puff,611,654,620,2090,2197,2176,1614,1938,1776,2134,2176,24.05,48,"1,2,3,4,5,6,7,8",Toluene,15,3
644,7/16/25 14:17,Puff,674,674,683,2167,2200,2175,1543,1952,1748,2159,2117,24.3,48,"1,2,3,4,5,6,7,8",Toluene,15,3
645,7/16/25 14:17,Puff,685,666,635,2153,2099,2133,1521,2013,1767,2139,2143,24.18,50,"1,2,3,4,5,6,7,8",Toluene,15,3
646,7/16/25 14:17,Puff,687,661,649,2172,2139,2175,1651,1826,1739,2087,2135,23.5,51,"1,2,3,4,5,6,7,8",Toluene,15,3
647,7/16/25 14:17,Puff,655,617,650,2141,2135,2188,1505,1905,1705,2188,2179,23.2,51,"1,2,3,4,5,6,7,8",Toluene,15,3
648,7/16/25 14:17,Puff,643,612,690,2183,2159,2192,1517,2027,1772,2166,2114,23.25,49,"1,2,3,4,5,6,7,8",Toluene,15,3
649,7/16/25 14:17,Puff,671,648,648,2147,2090,2167,1520,1922,1721,2093,2199,25.64,51,"1,2,3,4,5,6,7,8",Toluene,15,3
650,7/16/25 14:17,Puff,613,685,672,2134,2186,2139,1670,1821,1746,2145,2196,27.4,49,"1,2,3,4,5,6,7,8",Toluene,15,3
651,7/16/25 14:17,Puff,630,681,667,2115,2099,2099,1507,1905,1706,2160,2174,25.43,48,"1,2,3,4,5,6,7,8",Toluene,15,3
652,7/16/25 14:17,Puff,643,685,614,2125,2119,2187,1617,1911,1764,2082,2156,22.33,50,"1,2,3,4,5,6,7,8",Toluene,15,3
653,7/16/25 14:17,Puff,612,662,675,2165,2150,2090,1568,1829,1699,2143,2106,24.84,48,"1,2,3,4,5,6,7,8",Toluene,15,3
654,7/16/25 14:17,Puff,676,672,627,2129,2126,2090,1555,1890,1723,2190,2102,23.35,49,"1,2,3,4,5,6,7,8",Toluene,15,3
655,7/16/25 14:17,Puff,635,644,657,2188,2176,2145,1589,1807,1698,2098,2150,25.77,51,"1,2,3,4,5,6,7,8",Toluene,15,3
656,7/16/25 14:17,Puff,650,612,684,2082,2081,2132,1555,1841,1698,2134,2198,27,49,"1,2,3,4,5,6,7,8",Toluene,15,3
657,7/16/25 14:17,Puff,623,622,623,2111,2133,2109,1568,1866,1717,2159,2154,27.68,49,"1,2,3,4,5,6,7,8",Toluene,15,3
658,7/16/25 14:17,Puff,648,676,651,2148,2121,2117,1680,1888,1784,2195,2152,26.29,50,"1,2,3,4,5,6,7,8",Toluene,15,3
659,7/16/25 14:17,Puff,623,624,665,2143,2167,2146,1648,1894,1771,2171,2096,26.21,51,"1,2,3,4,5,6,7,8",Toluene,15,3
660,7/16/25 14:17,Puff,639,610,637,2094,2143,2094,1564,1921,1743,2143,2084,27.52,51,"1,2,3,4,5,6,7,8",Toluene,15,3
661,7/16/25 14:17,Puff,630,666,613,2156,2136,2195,1627,1969,1798,2111,2132,23.81,48,"1,2,3,4,5,6,7,8",Toluene,15,3
662,7/16/25 14:17,Puff,686,630,668,2126,2147,2097,1542,1823,1683,2164,2168,25.47,51,"1,2,3,4,5,6,7,8",Toluene,15,3
663,7/16/25 14:17,Puff,619,610,661,2178,2198,2116,1512,1877,1695,2107,2145,26.22,49,"1,2,3,4,5,6,7,8",Toluene,15,3
664,7/16/25 14:17,Puff,650,633,620,2108,2199,2190,1657,1861,1759,2085,2121,27.08,50,"1,2,3,4,5,6,7,8",Toluene,15,3
665,7/16/25 14:17,Puff,685,652,643,2194,2091,2135,1506,1997,1752,2151,2092,23.4,48,"1,2,3,4,5,6,7,8",Toluene,15,3
666,7/16/25 14:18,Puff,613,645,615,2167,2114,2173,1592,1878,1735,2107,2194,22.28,50,"1,2,3,4,5,6,7,8",Toluene,15,3
667,7/16/25 14:18,Puff,659,669,677,2188,2162,2184,1658,1952,1805,2117,2117,26.01,48,"1,2,3,4,5,6,7,8",Toluene,15,3
668,7/16/25 14:18,Puff,688,689,690,2158,2174,2102,1539,1934,1737,2187,2141,22.43,49,"1,2,3,4,5,6,7,8",Toluene,15,3
669,7/16/25 14:18,Puff,622,629,684,2161,2087,2123,1663,1952,1808,2195,2180,22.94,48,"1,2,3,4,5,6,7,8",Toluene,15,3
670,7/16/25 14:18,Puff,642,624,675,2112,2102,2108,1565,1942,1754,2179,2088,26.34,48,"1,2,3,4,5,6,7,8",Toluene,15,3
671,7/16/25 14:18,Puff,688,663,624,2162,2127,2107,1610,2012,1811,2106,2101,27.64,51,"1,2,3,4,5,6,7,8",Toluene,15,3
672,7/16/25 14:18,Puff,682,615,636,2129,2121,2160,1562,1814,1688,2187,2200,27.51,48,"1,2,3,4,5,6,7,8",Toluene,15,3
673,7/16/25 14:18,Puff,630,686,671,2196,2173,2088,1595,1828,1712,2161,2155,26.18,48,"1,2,3,4,5,6,7,8",Toluene,15,3
674,7/16/25 14:18,Puff,654,649,664,2195,2135,2080,1652,1899,1776,2125,2200,25,51,"1,2,3,4,5,6,7,8",Toluene,15,3
675,7/16/25 14:18,Puff,642,610,623,2122,2165,2179,1509,2024,1767,2119,2099,23.63,51,"1,2,3,4,5,6,7,8",Toluene,15,3
676,7/16/25 14:18,Puff,681,610,633,2092,2107,2120,1501,1999,1750,2083,2120,22.75,50,"1,2,3,4,5,6,7,8",Toluene,15,3
677,7/16/25 14:18,Puff,684,625,642,2129,2140,2116,1582,1830,1706,2200,2099,23.9,49,"1,2,3,4,5,6,7,8",Toluene,15,3
678,7/16/25 14:18,Puff,628,628,656,2107,2175,2181,1531,2005,1768,2137,2097,23.51,50,"1,2,3,4,5,6,7,8",Toluene,15,3
679,7/16/25 14:18,Puff,645,615,684,2186,2092,2178,1533,1805,1669,2158,2164,25.49,49,"1,2,3,4,5,6,7,8",Toluene,15,3
680,7/16/25 14:18,Puff,674,661,663,2142,2109,2106,1662,1907,1785,2157,2189,22.71,49,"1,2,3,4,5,6,7,8",Toluene,15,3
681,7/16/25 14:18,Puff,679,690,690,2175,2187,2175,1675,1840,1758,2095,2115,26.64,51,"1,2,3,4,5,6,7,8",Toluene,15,3
682,7/16/25 14:18,Puff,612,641,636,2199,2162,2115,1504,2018,1761,2187,2193,27.71,48,"1,2,3,4,5,6,7,8",Toluene,15,3
683,7/16/25 14:18,Puff,646,653,670,2197,2142,2151,1574,1931,1753,2153,2198,24.25,49,"1,2,3,4,5,6,7,8",Toluene,15,3
684,7/16/25 14:18,Puff,668,688,655,2106,2088,2195,1640,1948,1794,2082,2100,22.68,49,"1,2,3,4,5,6,7,8",Toluene,15,3
685,7/16/25 14:18,Puff,637,652,675,2180,2153,2185,1540,1938,1739,2084,2156,27.13,51,"1,2,3,4,5,6,7,8",Toluene,15,3
686,7/16/25 14:18,Puff,637,655,622,2081,2090,2180,1642,1844,1743,2196,2173,27.71,51,"1,2,3,4,5,6,7,8",Toluene,15,3
687,7/16/25 14:18,Puff,637,652,670,2168,2182,2176,1514,2004,1759,2105,2153,26.59,49,"1,2,3,4,5,6,7,8",Toluene,15,3
688,7/16/25 14:18,Puff,610,650,667,2108,2117,2187,1580,1937,1759,2128,2122,22.72,51,"1,2,3,4,5,6,7,8",Toluene,15,3
689,7/16/25 14:18,Puff,629,621,624,2173,2153,2196,1622,1964,1793,2092,2135,25.12,51,"1,2,3,4,5,6,7,8",Toluene,15,3
690,7/16/25 14:19,Puff,657,637,620,2113,2098,2139,1575,1805,1690,2164,2111,22.42,50,"1,2,3,4,5,6,7,8",Toluene,15,3
691,7/16/25 14:19,Puff,623,690,663,2168,2135,2131,1541,1852,1697,2149,2081,26.61,49,"1,2,3,4,5,6,7,8",Toluene,15,3
692,7/16/25 14:19,Puff,644,663,682,2173,2108,2131,1593,1950,1772,2117,2137,26.39,48,"1,2,3,4,5,6,7,8",Toluene,15,3
693,7/16/25 14:19,Puff,656,649,629,2081,2141,2125,1582,1868,1725,2090,2173,25.25,50,"1,2,3,4,5,6,7,8",Toluene,15,3
694,7/16/25 14:19,Puff,640,635,674,2175,2113,2108,1600,1832,1716,2088,2140,24.28,50,"1,2,3,4,5,6,7,8",Toluene,15,3
695,7/16/25 14:19,Puff,681,676,616,2118,2183,2167,1506,2026,1766,2156,2123,25.97,51,"1,2,3,4,5,6,7,8",Toluene,15,3
696,7/16/25 14:19,Puff,647,635,648,2174,2146,2109,1644,1924,1784,2124,2091,23.63,48,"1,2,3,4,5,6,7,8",Toluene,15,3
697,7/16/25 14:19,Puff,674,652,629,2118,2159,2135,1520,1848,1684,2175,2144,26.84,48,"1,2,3,4,5,6,7,8",Toluene,15,3
698,7/16/25 14:19,Puff,660,612,658,2157,2136,2160,1677,1825,1751,2146,2117,26.1,49,"1,2,3,4,5,6,7,8",Toluene,15,3
699,7/16/25 14:19,Puff,635,648,667,2169,2141,2087,1678,1802,1740,2109,2152,26.98,49,"1,2,3,4,5,6,7,8",Toluene,15,3
700,7/16/25 14:19,Puff,655,615,682,2169,2091,2106,1559,1962,1761,2134,2142,22.44,50,"1,2,3,4,5,6,7,8",Toluene,15,3
701,7/16/25 14:19,Puff,687,648,625,2188,2179,2096,1562,1984,1773,2164,2146,26.96,50,"1,2,3,4,5,6,7,8",Toluene,15,3
702,7/16/25 14:19,Puff,647,680,662,2199,2110,2165,1616,1943,1780,2181,2166,25.62,50,"1,2,3,4,5,6,7,8",Toluene,15,3
703,7/16/25 14:19,Puff,651,658,624,2168,2161,2139,1627,1908,1768,2099,2092,27.5,48,"1,2,3,4,5,6,7,8",Toluene,15,3
704,7/16/25 14:19,Puff,617,663,659,2138,2122,2141,1534,1810,1672,2129,2092,24.07,51,"1,2,3,4,5,6,7,8",Toluene,15,3
705,7/16/25 14:19,Puff,647,615,613,2103,2101,2173,1554,1903,1729,2114,2158,22.27,51,"1,2,3,4,5,6,7,8",Toluene,15,3
706,7/16/25 14:19,Puff,677,659,653,2092,2150,2184,1608,1866,1737,2198,2156,25.09,48,"1,2,3,4,5,6,7,8",Toluene,15,3
707,7/16/25 14:19,Puff,684,612,660,2144,2088,2148,1547,1902,1725,2141,2188,25.09,48,"1,2,3,4,5,6,7,8",Toluene,15,3
